timestamp,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,left_right_balance,position_lat,position_long,speed,temperature
2025-01-26 11:54:29,107.20000000000005,81,3185.7,107.20000000000005,3.433,165,,615502934,-1731945,3.433,
2025-01-26 11:54:30,107.0,81,3189.0,107.0,3.408,165,,615503093,-1732422,3.408,
2025-01-26 11:54:31,106.60000000000002,81,3191.6,106.60000000000002,3.387,166,,615503272,-1732959,3.387,
2025-01-26 11:54:32,106.39999999999998,81,3194.4,106.39999999999998,3.37,166,,615503431,-1733536,3.37,
2025-01-26 11:54:33,106.20000000000005,81,3197.5,106.20000000000005,3.356,166,,615503570,-1734093,3.356,
2025-01-26 11:54:34,106.0,83,3200.9,106.0,3.348,166,,615503730,-1734669,3.348,
2025-01-26 11:54:35,105.79999999999995,85,3204.4,105.79999999999995,3.345,166,,615503869,-1735266,3.345,
2025-01-26 11:54:36,105.39999999999998,85,3208.0,105.39999999999998,3.345,166,,615504008,-1735902,3.345,
2025-01-26 11:54:37,105.39999999999998,85,3211.7,105.39999999999998,3.357,166,,615504127,-1736518,3.357,
2025-01-26 11:54:38,105.0,85,3215.5,105.0,3.383,165,,615504266,-1737175,3.383,
2025-01-26 11:54:39,104.79999999999995,85,3219.4,104.79999999999995,3.426,165,,615504386,-1737811,3.426,
2025-01-26 11:54:40,104.60000000000002,85,3223.7,104.60000000000002,3.47,165,,615504485,-1738467,3.47,
2025-01-26 11:54:41,104.39999999999998,85,3227.8,104.39999999999998,3.501,164,,615504545,-1739083,3.501,
2025-01-26 11:54:42,104.0,85,3232.0,104.0,3.513,164,,615504644,-1739640,3.513,
2025-01-26 11:54:43,104.0,85,3235.6,104.0,3.51,164,,615504664,-1740177,3.51,
2025-01-26 11:54:44,103.60000000000002,85,3239.3,103.60000000000002,3.505,164,,615504704,-1740774,3.505,
2025-01-26 11:54:45,103.39999999999998,85,3242.8,103.39999999999998,3.5,164,,615504744,-1741330,3.5,
2025-01-26 11:54:46,103.20000000000005,85,3246.2,103.20000000000005,3.493,164,,615504744,-1741867,3.493,
2025-01-26 11:54:47,103.0,84,3249.3,103.0,3.484,164,,615504763,-1742444,3.484,
2025-01-26 11:54:48,102.79999999999995,85,3252.6,102.79999999999995,3.476,164,,615504744,-1742961,3.476,
2025-01-26 11:54:49,102.60000000000002,85,3255.5,102.60000000000002,3.462,165,,615504704,-1743438,3.462,
2025-01-26 11:54:50,102.20000000000005,85,3258.3,102.20000000000005,3.414,165,,615504644,-1743876,3.414,
2025-01-26 11:54:51,102.20000000000005,85,3260.9,102.20000000000005,3.325,165,,615504584,-1744333,3.325,
2025-01-26 11:54:52,101.79999999999995,85,3263.4,101.79999999999995,3.231,165,,615504445,-1744890,3.231,
2025-01-26 11:54:53,101.60000000000002,85,3266.1,101.60000000000002,3.169,165,,615504306,-1745347,3.169,
2025-01-26 11:54:54,101.60000000000002,85,3269.2,101.60000000000002,3.161,165,,615504147,-1745824,3.161,
2025-01-26 11:54:55,101.39999999999998,85,3272.0,101.39999999999998,3.186,165,,615503988,-1746301,3.186,
2025-01-26 11:54:56,101.0,85,3274.9,101.0,3.205,165,,615503809,-1746779,3.205,
2025-01-26 11:54:57,100.79999999999995,85,3277.9,100.79999999999995,3.221,165,,615503610,-1747276,3.221,
2025-01-26 11:54:58,100.79999999999995,85,3280.9,100.79999999999995,3.235,165,,615503372,-1747992,3.235,
2025-01-26 11:54:59,100.60000000000002,85,3284.3,100.60000000000002,3.268,165,,615503133,-1748628,3.268,
2025-01-26 11:55:00,100.60000000000002,85,3288.6,100.60000000000002,3.352,165,,615502855,-1749383,3.352,
2025-01-26 11:55:01,100.39999999999998,85,3293.2,100.39999999999998,3.462,165,,615502537,-1749920,3.462,
2025-01-26 11:55:02,100.20000000000005,85,3298.3,100.20000000000005,3.586,165,,615502278,-1750338,3.586,
2025-01-26 11:55:03,100.20000000000005,85,3302.7,100.20000000000005,3.702,165,,615501960,-1750815,3.702,
2025-01-26 11:55:04,100.20000000000005,84,3307.1,100.20000000000005,3.765,165,,615501681,-1751332,3.765,
2025-01-26 11:55:05,100.0,85,3311.7,100.0,3.751,165,,615501383,-1751730,3.751,
2025-01-26 11:55:06,100.0,85,3316.3,100.0,3.698,166,,615501065,-1752088,3.698,
2025-01-26 11:55:07,99.79999999999995,85,3320.5,99.79999999999995,3.658,166,,615500727,-1752446,3.658,
2025-01-26 11:55:08,99.79999999999995,85,3324.4,99.79999999999995,3.629,166,,615500389,-1752843,3.629,
2025-01-26 11:55:09,99.79999999999995,85,3327.9,99.79999999999995,3.611,166,,615500071,-1753340,3.611,
2025-01-26 11:55:10,99.60000000000002,85,3331.6,99.60000000000002,3.627,166,,615499733,-1753877,3.627,
2025-01-26 11:55:11,99.60000000000002,85,3334.9,99.60000000000002,3.698,166,,615499435,-1754454,3.698,
2025-01-26 11:55:12,99.60000000000002,84,3339.0,99.60000000000002,3.787,167,,615499335,-1755011,3.787,
2025-01-26 11:55:13,99.60000000000002,85,3343.5,99.60000000000002,3.805,167,,615499395,-1755587,3.805,
2025-01-26 11:55:14,99.60000000000002,84,3346.7,99.60000000000002,3.767,167,,615499534,-1756164,3.767,
2025-01-26 11:55:15,99.60000000000002,84,3349.9,99.60000000000002,3.727,167,,615499713,-1756760,3.727,
2025-01-26 11:55:16,99.60000000000002,84,3353.2,99.60000000000002,3.694,166,,615499971,-1757437,3.694,
2025-01-26 11:55:17,99.39999999999998,84,3356.9,99.39999999999998,3.726,165,,615500290,-1758152,3.726,
2025-01-26 11:55:18,99.39999999999998,85,3360.8,99.39999999999998,3.86,164,,615500628,-1758809,3.86,
2025-01-26 11:55:19,99.39999999999998,85,3364.6,99.39999999999998,4.227,164,,615500926,-1759445,4.227,
2025-01-26 11:55:20,99.20000000000005,85,3368.7,99.20000000000005,4.596,164,,615501224,-1760041,4.596,
2025-01-26 11:55:21,99.20000000000005,85,3373.3,99.20000000000005,4.675,163,,615501502,-1760658,4.675,
2025-01-26 11:55:22,99.20000000000005,85,3378.3,99.20000000000005,4.675,163,,615501502,-1760658,4.675,
2025-01-26 11:55:23,99.0,85,3383.5,99.0,4.585,162,,615501960,-1761950,4.585,
2025-01-26 11:55:24,99.0,85,3388.7,99.0,4.53,161,,615502119,-1762646,4.53,
2025-01-26 11:55:25,99.0,85,3393.6,99.0,4.476,161,,615502318,-1763282,4.476,
2025-01-26 11:55:26,99.0,85,3398.3,99.0,4.414,161,,615502537,-1763879,4.414,
2025-01-26 11:55:27,99.0,85,3402.4,99.0,4.325,161,,615502835,-1764396,4.325,
2025-01-26 11:55:28,99.0,85,3406.1,99.0,4.221,161,,615503093,-1764853,4.221,
2025-01-26 11:55:29,98.79999999999995,85,3409.7,98.79999999999995,4.131,161,,615503372,-1765330,4.131,
2025-01-26 11:55:30,98.79999999999995,85,3413.2,98.79999999999995,4.064,161,,615503690,-1765907,4.064,
2025-01-26 11:55:31,98.79999999999995,85,3417.0,98.79999999999995,4.064,161,,615503690,-1765907,4.064,
2025-01-26 11:55:32,98.79999999999995,84,3420.9,98.79999999999995,3.977,161,,615504246,-1767001,3.977,
2025-01-26 11:55:33,98.79999999999995,84,3424.9,98.79999999999995,3.951,162,,615504485,-1767577,3.951,
2025-01-26 11:55:34,98.79999999999995,85,3428.9,98.79999999999995,3.934,163,,615504744,-1768154,3.934,
2025-01-26 11:55:35,98.60000000000002,85,3432.7,98.60000000000002,3.922,163,,615504982,-1768770,3.922,
2025-01-26 11:55:36,98.60000000000002,85,3436.8,98.60000000000002,3.913,164,,615505221,-1769407,3.913,
2025-01-26 11:55:37,98.60000000000002,85,3441.2,98.60000000000002,3.907,165,,615505479,-1770023,3.907,
2025-01-26 11:55:38,98.60000000000002,85,3445.3,98.60000000000002,3.903,166,,615505738,-1770540,3.903,
2025-01-26 11:55:39,98.60000000000002,85,3450.0,98.60000000000002,3.899,166,,615505996,-1771077,3.899,
2025-01-26 11:55:40,98.60000000000002,86,3454.1,98.60000000000002,3.899,167,,615506275,-1771574,3.899,
2025-01-26 11:55:41,98.60000000000002,87,3457.9,98.60000000000002,3.899,167,,615506553,-1772091,3.899,
2025-01-26 11:55:42,98.60000000000002,87,3462.0,98.60000000000002,3.899,167,,615506812,-1772668,3.899,
2025-01-26 11:55:43,98.60000000000002,87,3466.0,98.60000000000002,3.904,168,,615507070,-1773185,3.904,
2025-01-26 11:55:44,98.60000000000002,84,3470.0,98.60000000000002,3.892,168,,615507348,-1773722,3.892,
2025-01-26 11:55:45,98.60000000000002,84,3473.9,98.60000000000002,3.872,168,,615507667,-1774199,3.872,
2025-01-26 11:55:46,98.60000000000002,85,3477.9,98.60000000000002,3.865,168,,615507925,-1774517,3.865,
2025-01-26 11:55:47,98.39999999999998,85,3481.7,98.39999999999998,3.742,169,,615508184,-1774418,3.742,
2025-01-26 11:55:48,98.39999999999998,85,3484.8,98.39999999999998,3.52,169,,615508502,-1774040,3.52,
2025-01-26 11:55:49,98.39999999999998,85,3486.9,98.39999999999998,3.423,169,,615508800,-1773503,3.423,
2025-01-26 11:55:50,98.39999999999998,85,3489.2,98.39999999999998,3.452,169,,615508979,-1772906,3.452,
2025-01-26 11:55:51,98.20000000000005,85,3492.1,98.20000000000005,3.502,169,,615509138,-1772151,3.502,
2025-01-26 11:55:52,98.20000000000005,84,3495.3,98.20000000000005,3.502,169,,615509138,-1772151,3.502,
2025-01-26 11:55:53,98.20000000000005,84,3497.7,98.20000000000005,3.651,169,,615509297,-1770938,3.651,
2025-01-26 11:55:54,98.20000000000005,85,3499.8,98.20000000000005,3.715,169,,615509416,-1770341,3.715,
2025-01-26 11:55:55,98.20000000000005,85,3502.5,98.20000000000005,3.699,169,,615509496,-1769725,3.699,
2025-01-26 11:55:56,98.20000000000005,85,3506.4,98.20000000000005,3.616,169,,615509436,-1769089,3.616,
2025-01-26 11:55:57,98.20000000000005,85,3511.2,98.20000000000005,3.548,169,,615509436,-1768492,3.548,
2025-01-26 11:55:58,98.20000000000005,85,3515.7,98.20000000000005,3.492,170,,615509416,-1767856,3.492,
2025-01-26 11:55:59,98.20000000000005,85,3519.5,98.20000000000005,3.447,171,,615509377,-1767279,3.447,
2025-01-26 11:56:00,98.20000000000005,84,3523.1,98.20000000000005,3.409,172,,615509337,-1766702,3.409,
2025-01-26 11:56:01,98.20000000000005,84,3526.5,98.20000000000005,3.374,173,,615509397,-1766126,3.374,
2025-01-26 11:56:02,98.39999999999998,84,3529.2,98.39999999999998,3.34,172,,615509516,-1765509,3.34,
2025-01-26 11:56:03,98.39999999999998,84,3532.4,98.39999999999998,3.313,171,,615509536,-1764953,3.313,
2025-01-26 11:56:04,98.60000000000002,84,3536.1,98.60000000000002,3.286,171,,615509556,-1764356,3.286,
2025-01-26 11:56:05,98.79999999999995,84,3539.4,98.79999999999995,3.254,170,,615509595,-1763779,3.254,
2025-01-26 11:56:06,99.0,84,3542.8,99.0,3.245,171,,615509615,-1763243,3.245,
2025-01-26 11:56:07,99.0,82,3546.0,99.0,3.229,170,,615509655,-1762686,3.229,
2025-01-26 11:56:08,99.0,81,3549.2,99.0,3.184,169,,615509735,-1762129,3.184,
2025-01-26 11:56:09,99.20000000000005,81,3552.3,99.20000000000005,3.148,170,,615509874,-1761592,3.148,
2025-01-26 11:56:10,99.39999999999998,81,3555.6,99.39999999999998,3.148,170,,615509993,-1761055,3.148,
2025-01-26 11:56:11,99.60000000000002,81,3559.0,99.60000000000002,3.189,170,,615510112,-1760499,3.189,
2025-01-26 11:56:12,99.60000000000002,81,3562.2,99.60000000000002,3.247,170,,615510212,-1759942,3.247,
2025-01-26 11:56:13,99.79999999999995,81,3565.5,99.79999999999995,3.294,170,,615510291,-1759385,3.294,
2025-01-26 11:56:14,100.0,82,3568.7,100.0,3.328,170,,615510351,-1758848,3.328,
2025-01-26 11:56:15,100.20000000000005,83,3572.1,100.20000000000005,3.354,170,,615510510,-1758331,3.354,
2025-01-26 11:56:16,100.20000000000005,83,3575.4,100.20000000000005,3.36,170,,615510609,-1757814,3.36,
2025-01-26 11:56:17,100.39999999999998,83,3578.7,100.39999999999998,3.345,170,,615510689,-1757277,3.345,
2025-01-26 11:56:18,100.60000000000002,83,3582.0,100.60000000000002,3.333,170,,615510828,-1756760,3.333,
2025-01-26 11:56:19,100.79999999999995,83,3585.3,100.79999999999995,3.326,170,,615510967,-1756283,3.326,
2025-01-26 11:56:20,100.79999999999995,83,3588.5,100.79999999999995,3.314,169,,615511087,-1755786,3.314,
2025-01-26 11:56:21,101.0,82,3591.6,101.0,3.297,169,,615511206,-1755289,3.297,
2025-01-26 11:56:22,101.20000000000005,83,3594.5,101.20000000000005,3.279,169,,615511345,-1754772,3.279,
2025-01-26 11:56:23,101.39999999999998,83,3597.7,101.39999999999998,3.266,169,,615511425,-1754255,3.266,
2025-01-26 11:56:24,101.60000000000002,83,3600.7,101.60000000000002,3.256,169,,615511544,-1753778,3.256,
2025-01-26 11:56:25,101.60000000000002,83,3603.8,101.60000000000002,3.248,169,,615511623,-1753261,3.248,
2025-01-26 11:56:26,101.79999999999995,83,3606.7,101.79999999999995,3.236,169,,615511663,-1752784,3.236,
2025-01-26 11:56:27,102.0,83,3609.9,102.0,3.207,169,,615511683,-1752287,3.207,
2025-01-26 11:56:28,102.20000000000005,83,3612.8,102.20000000000005,3.182,169,,615511743,-1751770,3.182,
2025-01-26 11:56:29,102.20000000000005,82,3615.6,102.20000000000005,3.164,169,,615511802,-1751272,3.164,
2025-01-26 11:56:30,102.39999999999998,82,3618.6,102.39999999999998,3.156,168,,615511822,-1750656,3.156,
2025-01-26 11:56:31,102.60000000000002,82,3621.5,102.60000000000002,3.18,168,,615511822,-1750099,3.18,
2025-01-26 11:56:32,102.79999999999995,81,3624.8,102.79999999999995,3.216,168,,615511842,-1749562,3.216,
2025-01-26 11:56:33,102.79999999999995,81,3627.8,102.79999999999995,3.245,168,,615511822,-1749045,3.245,
2025-01-26 11:56:34,103.0,81,3631.0,103.0,3.268,168,,615511882,-1748528,3.268,
2025-01-26 11:56:35,103.20000000000005,81,3634.0,103.20000000000005,3.285,168,,615511942,-1748051,3.285,
2025-01-26 11:56:36,103.20000000000005,81,3637.2,103.20000000000005,3.295,168,,615512041,-1747554,3.295,
2025-01-26 11:56:37,103.39999999999998,82,3640.3,103.39999999999998,3.302,168,,615512180,-1747037,3.302,
2025-01-26 11:56:38,103.39999999999998,83,3643.5,103.39999999999998,3.309,168,,615512339,-1746500,3.309,
2025-01-26 11:56:39,103.60000000000002,82,3646.7,103.60000000000002,3.314,168,,615512439,-1745963,3.314,
2025-01-26 11:56:40,103.60000000000002,82,3650.1,103.60000000000002,3.317,168,,615512558,-1745426,3.317,
2025-01-26 11:56:41,103.79999999999995,81,3653.1,103.79999999999995,3.317,167,,615512657,-1744890,3.317,
2025-01-26 11:56:42,104.0,82,3656.3,104.0,3.317,167,,615512717,-1744373,3.317,
2025-01-26 11:56:43,104.0,82,3659.4,104.0,3.313,167,,615512817,-1743816,3.313,
2025-01-26 11:56:44,104.20000000000005,81,3662.8,104.20000000000005,3.309,167,,615512856,-1743259,3.309,
2025-01-26 11:56:45,104.39999999999998,82,3666.1,104.39999999999998,3.304,167,,615512936,-1742762,3.304,
2025-01-26 11:56:46,104.60000000000002,83,3669.7,104.60000000000002,3.3,167,,615512976,-1742225,3.3,
2025-01-26 11:56:47,104.60000000000002,83,3672.7,104.60000000000002,3.296,167,,615512995,-1741708,3.296,
2025-01-26 11:56:48,104.79999999999995,83,3675.9,104.79999999999995,3.292,167,,615513055,-1741191,3.292,
2025-01-26 11:56:49,105.0,82,3679.0,105.0,3.288,167,,615513135,-1740674,3.288,
2025-01-26 11:56:50,105.20000000000005,82,3681.9,105.20000000000005,3.281,167,,615513155,-1740117,3.281,
2025-01-26 11:56:51,105.39999999999998,82,3685.0,105.39999999999998,3.275,167,,615513254,-1739640,3.275,
2025-01-26 11:56:52,105.39999999999998,81,3688.0,105.39999999999998,3.269,167,,615513353,-1739183,3.269,
2025-01-26 11:56:53,105.60000000000002,82,3691.1,105.60000000000002,3.263,166,,615513513,-1738745,3.263,
2025-01-26 11:56:54,105.79999999999995,83,3693.8,105.79999999999995,3.254,166,,615513652,-1738288,3.254,
2025-01-26 11:56:55,106.0,83,3696.6,106.0,3.254,166,,615513652,-1738288,3.254,
2025-01-26 11:56:56,106.0,82,3699.5,106.0,3.23,165,,615513672,-1737314,3.23,
2025-01-26 11:56:57,106.20000000000005,81,3702.3,106.20000000000005,3.219,165,,615513711,-1736797,3.219,
2025-01-26 11:56:58,106.39999999999998,81,3704.9,106.39999999999998,3.21,165,,615513751,-1736240,3.21,
2025-01-26 11:56:59,106.60000000000002,81,3707.8,106.60000000000002,3.201,164,,615513751,-1735683,3.201,
2025-01-26 11:57:00,106.60000000000002,82,3710.9,106.60000000000002,3.191,164,,615513771,-1735127,3.191,
2025-01-26 11:57:01,106.79999999999995,81,3714.1,106.79999999999995,3.184,164,,615513851,-1734590,3.184,
2025-01-26 11:57:02,107.0,81,3717.1,107.0,3.177,163,,615513910,-1734073,3.177,
2025-01-26 11:57:03,107.20000000000005,81,3720.3,107.20000000000005,3.172,163,,615513970,-1733556,3.172,
2025-01-26 11:57:04,107.39999999999998,81,3723.5,107.39999999999998,3.167,162,,615514029,-1733059,3.167,
2025-01-26 11:57:05,107.60000000000002,82,3726.8,107.60000000000002,3.162,162,,615514089,-1732542,3.162,
2025-01-26 11:57:06,107.79999999999995,83,3730.0,107.79999999999995,3.157,161,,615514109,-1732005,3.157,
2025-01-26 11:57:07,108.0,83,3733.3,108.0,3.151,161,,615514089,-1731428,3.151,
2025-01-26 11:57:08,108.20000000000005,82,3736.2,108.20000000000005,3.144,161,,615514010,-1730911,3.144,
2025-01-26 11:57:09,108.39999999999998,81,3739.6,108.39999999999998,3.136,160,,615513910,-1730374,3.136,
2025-01-26 11:57:10,108.60000000000002,82,3742.6,108.60000000000002,3.13,160,,615513791,-1729917,3.13,
2025-01-26 11:57:11,108.79999999999995,82,3745.7,108.79999999999995,3.125,160,,615513791,-1729360,3.125,
2025-01-26 11:57:12,109.0,83,3748.6,109.0,3.121,160,,615513751,-1728803,3.121,
2025-01-26 11:57:13,109.20000000000005,83,3751.7,109.20000000000005,3.118,160,,615513691,-1728346,3.118,
2025-01-26 11:57:14,109.39999999999998,83,3754.8,109.39999999999998,3.118,160,,615513691,-1727948,3.118,
2025-01-26 11:57:15,109.60000000000002,83,3757.7,109.60000000000002,3.087,160,,615513771,-1727590,3.087,
2025-01-26 11:57:16,109.79999999999995,83,3760.3,109.79999999999995,3.034,160,,615513811,-1727133,3.034,
2025-01-26 11:57:17,110.0,83,3762.5,110.0,2.986,160,,615513831,-1726636,2.986,
2025-01-26 11:57:18,110.20000000000005,83,3765.0,110.20000000000005,2.961,160,,615513851,-1726159,2.961,
2025-01-26 11:57:19,110.39999999999998,83,3767.6,110.39999999999998,2.971,160,,615513870,-1725662,2.971,
2025-01-26 11:57:20,110.39999999999998,83,3770.0,110.39999999999998,2.99,160,,615513890,-1725284,2.99,
2025-01-26 11:57:21,110.60000000000002,83,3772.7,110.60000000000002,2.97,160,,615513890,-1724866,2.97,
2025-01-26 11:57:22,111.0,83,3774.9,111.0,2.929,160,,615513851,-1724349,2.929,
2025-01-26 11:57:23,111.20000000000005,83,3777.1,111.20000000000005,2.918,160,,615513751,-1723793,2.918,
2025-01-26 11:57:24,111.20000000000005,83,3779.8,111.20000000000005,2.926,160,,615513592,-1723216,2.926,
2025-01-26 11:57:25,111.39999999999998,83,3783.1,111.39999999999998,2.955,160,,615513393,-1722560,2.955,
2025-01-26 11:57:26,111.60000000000002,83,3786.8,111.60000000000002,3.015,160,,615513174,-1721983,3.015,
2025-01-26 11:57:27,111.79999999999995,83,3790.6,111.79999999999995,3.091,159,,615512976,-1721407,3.091,
2025-01-26 11:57:28,112.0,83,3794.5,112.0,3.165,158,,615512817,-1720830,3.165,
2025-01-26 11:57:29,112.20000000000005,83,3798.5,112.20000000000005,3.225,157,,615512657,-1720333,3.225,
2025-01-26 11:57:30,112.39999999999998,83,3802.4,112.39999999999998,3.249,157,,615512518,-1719875,3.249,
2025-01-26 11:57:31,112.39999999999998,83,3806.7,112.39999999999998,3.234,157,,615512399,-1719338,3.234,
2025-01-26 11:57:32,112.60000000000002,83,3810.5,112.60000000000002,3.206,157,,615512200,-1718663,3.206,
2025-01-26 11:57:33,112.79999999999995,83,3814.3,112.79999999999995,3.22,158,,615512001,-1718086,3.22,
2025-01-26 11:57:34,113.0,83,3818.4,113.0,3.307,158,,615511822,-1717450,3.307,
2025-01-26 11:57:35,113.0,83,3822.2,113.0,3.436,159,,615511643,-1716793,3.436,
2025-01-26 11:57:36,113.20000000000005,86,3825.9,113.20000000000005,3.557,159,,615511484,-1716097,3.557,
2025-01-26 11:57:37,113.39999999999998,87,3829.7,113.39999999999998,3.667,160,,615511325,-1715222,3.667,
2025-01-26 11:57:38,113.60000000000002,87,3833.9,113.60000000000002,3.774,160,,615511087,-1714228,3.774,
2025-01-26 11:57:39,113.60000000000002,86,3839.1,113.60000000000002,3.88,160,,615510828,-1713532,3.88,
2025-01-26 11:57:40,113.79999999999995,86,3845.0,113.79999999999995,3.986,160,,615510570,-1713015,3.986,
2025-01-26 11:57:41,114.0,86,3850.5,114.0,4.048,161,,615510291,-1712538,4.048,
2025-01-26 11:57:42,114.20000000000005,86,3855.3,114.20000000000005,4.035,161,,615510013,-1712061,4.035,
2025-01-26 11:57:43,114.39999999999998,86,3859.8,114.39999999999998,3.992,162,,615509754,-1711544,3.992,
2025-01-26 11:57:44,114.39999999999998,86,3864.2,114.39999999999998,3.954,161,,615509516,-1711027,3.954,
2025-01-26 11:57:45,114.39999999999998,86,3868.5,114.39999999999998,3.922,161,,615509317,-1710450,3.922,
2025-01-26 11:57:46,114.60000000000002,86,3872.4,114.60000000000002,3.899,161,,615509118,-1709814,3.899,
2025-01-26 11:57:47,114.79999999999995,86,3876.1,114.79999999999995,3.878,161,,615508899,-1709297,3.878,
2025-01-26 11:57:48,115.0,86,3879.4,115.0,3.846,160,,615508720,-1708780,3.846,
2025-01-26 11:57:49,115.0,86,3882.2,115.0,3.819,161,,615508581,-1708144,3.819,
2025-01-26 11:57:50,115.20000000000005,86,3885.4,115.20000000000005,3.762,161,,615508561,-1707547,3.762,
2025-01-26 11:57:51,115.39999999999998,87,3889.0,115.39999999999998,3.67,162,,615508502,-1706990,3.67,
2025-01-26 11:57:52,115.39999999999998,87,3892.3,115.39999999999998,3.621,162,,615507746,-1706513,3.621,
2025-01-26 11:57:53,115.60000000000002,87,3895.8,115.60000000000002,3.708,163,,615506772,-1706036,3.708,
2025-01-26 11:57:54,115.60000000000002,87,3900.6,115.60000000000002,3.047,164,,615505897,-1705857,3.047,
2025-01-26 11:57:55,115.79999999999995,86,3907.3,115.79999999999995,2.285,165,,615505360,-1705877,2.285,
2025-01-26 11:57:56,116.0,86,3914.2,116.0,2.356,165,,615504942,-1705976,2.356,
2025-01-26 11:57:57,116.20000000000005,86,3920.6,116.20000000000005,2.594,165,,615504565,-1706175,2.594,
2025-01-26 11:57:58,116.20000000000005,86,3925.3,116.20000000000005,2.788,164,,615504207,-1706414,2.788,
2025-01-26 11:57:59,116.20000000000005,86,3930.1,116.20000000000005,2.858,164,,615503928,-1706792,2.858,
2025-01-26 11:58:00,116.39999999999998,85,3935.2,116.39999999999998,2.92,164,,615503710,-1707249,2.92,
2025-01-26 11:58:01,116.60000000000002,85,3940.6,116.60000000000002,3.0,165,,615503531,-1707766,3.0,
2025-01-26 11:58:02,116.60000000000002,85,3945.7,116.60000000000002,3.092,166,,615503352,-1708283,3.092,
2025-01-26 11:58:03,116.79999999999995,85,3947.5,116.79999999999995,3.168,166,,615503093,-1708780,3.168,
2025-01-26 11:58:04,116.79999999999995,85,3948.2,116.79999999999995,3.233,167,,615502815,-1709237,3.233,
2025-01-26 11:58:05,116.79999999999995,85,3949.4,116.79999999999995,3.291,167,,615502556,-1709734,3.291,
2025-01-26 11:58:06,116.79999999999995,85,3952.2,116.79999999999995,3.342,168,,615502318,-1710252,3.342,
2025-01-26 11:58:07,116.79999999999995,85,3955.6,116.79999999999995,3.392,168,,615502079,-1710808,3.392,
2025-01-26 11:58:08,116.79999999999995,85,3959.3,116.79999999999995,3.443,168,,615501840,-1711425,3.443,
2025-01-26 11:58:09,116.79999999999995,85,3963.4,116.79999999999995,3.491,168,,615501582,-1712021,3.491,
2025-01-26 11:58:10,116.79999999999995,85,3967.7,116.79999999999995,3.559,168,,615501284,-1712618,3.559,
2025-01-26 11:58:11,116.79999999999995,85,3972.1,116.79999999999995,3.64,168,,615500986,-1713135,3.64,
2025-01-26 11:58:12,116.79999999999995,85,3976.7,116.79999999999995,3.723,167,,615500707,-1713751,3.723,
2025-01-26 11:58:13,116.79999999999995,85,3981.0,116.79999999999995,3.799,167,,615500488,-1714348,3.799,
2025-01-26 11:58:14,116.79999999999995,85,3985.6,116.79999999999995,3.822,168,,615500329,-1714924,3.822,
2025-01-26 11:58:15,116.60000000000002,85,3989.9,116.60000000000002,3.813,168,,615500071,-1715382,3.813,
2025-01-26 11:58:16,116.60000000000002,85,3993.9,116.60000000000002,3.807,168,,615499773,-1715799,3.807,
2025-01-26 11:58:17,116.39999999999998,84,3997.8,116.39999999999998,3.802,168,,615499454,-1716177,3.802,
2025-01-26 11:58:18,116.39999999999998,84,4001.7,116.39999999999998,3.797,168,,615499136,-1716535,3.797,
2025-01-26 11:58:19,116.20000000000005,84,4005.2,116.20000000000005,3.794,168,,615498778,-1716833,3.794,
2025-01-26 11:58:20,116.20000000000005,84,4008.7,116.20000000000005,3.791,169,,615498440,-1717151,3.791,
2025-01-26 11:58:21,116.20000000000005,85,4012.1,116.20000000000005,3.791,169,,615498162,-1717549,3.791,
2025-01-26 11:58:22,116.0,85,4015.5,116.0,3.787,169,,615497884,-1717947,3.787,
2025-01-26 11:58:23,115.79999999999995,85,4018.5,115.79999999999995,3.787,170,,615497585,-1718324,3.787,
2025-01-26 11:58:24,115.79999999999995,85,4021.8,115.79999999999995,3.784,170,,615497446,-1718901,3.784,
2025-01-26 11:58:25,115.60000000000002,85,4025.6,115.60000000000002,3.784,170,,615497486,-1719577,3.784,
2025-01-26 11:58:26,115.60000000000002,85,4029.0,115.60000000000002,3.784,170,,615497585,-1720233,3.784,
2025-01-26 11:58:27,115.60000000000002,85,4032.0,115.60000000000002,3.784,170,,615497784,-1721327,3.784,
2025-01-26 11:58:28,115.60000000000002,85,4035.3,115.60000000000002,3.826,171,,615498122,-1722102,3.826,
2025-01-26 11:58:29,115.39999999999998,85,4040.7,115.39999999999998,3.909,171,,615498440,-1722421,3.909,
2025-01-26 11:58:30,115.39999999999998,86,4045.2,115.39999999999998,3.977,171,,615498758,-1722798,3.977,
2025-01-26 11:58:31,115.20000000000005,87,4048.3,115.20000000000005,3.996,171,,615499057,-1723216,3.996,
2025-01-26 11:58:32,115.20000000000005,87,4052.0,115.20000000000005,3.969,171,,615499355,-1723733,3.969,
2025-01-26 11:58:33,115.0,87,4056.5,115.0,3.938,172,,615499673,-1724270,3.938,
2025-01-26 11:58:34,115.0,87,4061.4,115.0,3.916,173,,615499991,-1724827,3.916,
2025-01-26 11:58:35,115.0,87,4066.0,115.0,3.93,173,,615500329,-1725363,3.93,
2025-01-26 11:58:36,115.0,86,4070.3,115.0,3.974,173,,615500628,-1725841,3.974,
2025-01-26 11:58:37,114.79999999999995,86,4074.9,114.79999999999995,4.001,173,,615500886,-1726437,4.001,
2025-01-26 11:58:38,114.60000000000002,86,4077.9,114.60000000000002,4.018,173,,615501145,-1727073,4.018,
